00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,30,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,30,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,30,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,30,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,30,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,30,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,30,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,30,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,30,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,30,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,30,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,20,20,20,40,10,20,20,20,20,30,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,30,20,30,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
00,10,20,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,30,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,10,20,20,20,20,40,03
